wave,fnu,enu,aper_flux,aper_err,aper_corr,flam,elam
3.509491631334916,5.500869255513282e-12,8.145398998644349e-14,4.992122e-12,7.7520354e-14,1.172108510209572,1.337200202488865e-19,1.9800560028623138e-21
3.5212237412362235,5.708803744080014e-12,8.535033098499384e-14,4.9701497e-12,7.706913e-14,1.172477860406155,1.3785147065025264e-19,2.0609691932338948e-21
3.5329163722080734,5.323450839856927e-12,8.111868066987324e-14,4.8768463e-12,7.8029177e-14,1.1728465919634596,1.2769681531540231e-19,1.9458425550912564e-21
3.544570908762522,5.324662759538319e-12,8.098315336384097e-14,4.9259095e-12,7.715679e-14,1.1732147403920834,1.268873426746134e-19,1.9298381129097894e-21
3.556186308198362,5.59077929137209e-12,6.715500909258415e-14,5.0170545e-12,7.335582e-14,1.1735822646847456,1.3236003397490032e-19,1.5898748317245278e-21
3.5677632702709348,5.69425669082229e-12,8.781304038552249e-14,5.0179934e-12,7.9814654e-14,1.1739491789382133,1.3393636669717486e-19,2.0654775884665545e-21
3.579303053999303,5.681014176103397e-12,9.04750634237887e-14,5.085652e-12,8.290314e-14,1.1743155152167888,1.327646528487525e-19,2.1143919051381623e-21
3.5908050883570906,5.623471649972969e-12,8.904003664243577e-14,4.851313e-12,8.03973e-14,1.174681247659091,1.3057931299803955e-19,2.0675460885706468e-21
3.602269352703207,5.9074488054839736e-12,8.944330436880922e-14,5.1551294e-12,8.106547e-14,1.1750463678795455,1.3630165634029755e-19,2.063711584381523e-21
3.6136972544128074,5.88760843067677e-12,9.083866776591739e-14,5.0653067e-12,8.0524204e-14,1.17541091312852,1.3498605966840214e-19,2.0826714228070348e-21
3.6250888046353493,5.76560109386948e-12,9.056503791323513e-14,5.0696053e-12,8.314051e-14,1.1757748763464888,1.313592997173591e-19,2.0633685483042116e-21
3.636443609463382,5.682158637542349e-12,8.932441195015117e-14,4.8984666e-12,8.1119485e-14,1.176138237551746,1.2865100196480453e-19,2.022413633681001e-21
3.647762413914516,5.833023404579332e-12,8.73409227297777e-14,5.2173175e-12,8.1285246e-14,1.17650101326346,1.3124844418157687e-19,1.9652518816686227e-21
3.659046055936247,5.809458354204429e-12,9.107360731673113e-14,5.0080834e-12,8.252706e-14,1.1768632231823266,1.299132429917147e-19,2.036621481055574e-21
3.670294330505625,5.618779501081987e-12,9.207330721023216e-14,4.8855893e-12,8.3761225e-14,1.1772248536640055,1.2488024347676179e-19,2.0463762672855068e-21
3.6815071615974264,5.5380924088931925e-12,8.949120352880028e-14,4.9634923e-12,8.3039864e-14,1.1775858952259803,1.2233829739164116e-19,1.9768903555421697e-21
3.6926852381350135,5.700278442896144e-12,8.897355363209579e-14,5.050125e-12,8.1767086e-14,1.1779463631029339,1.2515984680968561e-19,1.9535741024343056e-21
3.7038292362802876,5.850990194399109e-12,9.127256867676406e-14,5.143342e-12,8.3255465e-14,1.1783062722958393,1.2769708763869062e-19,1.992011747427331e-21
3.7149391989656375,5.835406439115174e-12,1.002612583650767e-13,5.1369434e-12,9.0237076e-14,1.1786656174831265,1.26596361267449e-19,2.1751202109992008e-21
3.7260149674087932,5.716034103322536e-12,9.275775649091737e-14,4.9713766e-12,8.418069e-14,1.1790243868555,1.2327049904641154e-19,2.0003895579304775e-21
3.7370567951000386,5.5112933633364124e-12,9.259861523352456e-14,4.79091e-12,8.572335e-14,1.1793825820001091,1.181537923568394e-19,1.985174229631167e-21
3.748065587496647,5.4384034444966804e-12,8.920902599808461e-14,4.987059e-12,8.7888986e-14,1.179740225790681,1.1590724720587954e-19,1.901288261322195e-21
3.7590415865835936,5.809545190260933e-12,9.095666002484717e-14,5.150212e-12,8.667137e-14,1.1800973197119171,1.23095281747124e-19,1.9272310182396665e-21
3.76998480416952,6.041475134374693e-12,1.0128159656642303e-13,5.1901643e-12,9.178437e-14,1.1804538578295793,1.2726744523413685e-19,2.1335600590165e-21
3.7808953090723865,5.965342475634222e-12,9.993430134935527e-14,5.199042e-12,9.1091624e-14,1.180809836113171,1.249394560552161e-19,2.0930461751098444e-21
3.79177316323277,6.026893967976836e-12,9.564412389207821e-14,5.3866213e-12,8.840366e-14,1.1811652503600727,1.255053927717848e-19,1.9917147039867514e-21
3.8026192188907735,5.774614272882143e-12,9.708014610007089e-14,5.160699e-12,9.030207e-14,1.1815201222946958,1.1956686309996203e-19,2.0101028380339047e-21
3.813433707030826,6.0259587915531176e-12,9.469565154414088e-14,5.4395577e-12,8.9642364e-14,1.1818744534665768,1.2406443116366911e-19,1.94962537064892e-21
3.8242168566170585,5.929278674240119e-12,9.523422062635576e-14,5.11594e-12,8.735189e-14,1.182228245438726,1.213864953640953e-19,1.9496719442092815e-21
3.8349686909783633,5.885710514693438e-12,1.0008285286068304e-13,5.115232e-12,9.252409e-14,1.1825814930921914,1.1981985386774568e-19,2.037462218791904e-21
3.8456893579187272,6.010412836305013e-12,1.0125556175850377e-13,5.3401667e-12,9.3862235e-14,1.1829341954473134,1.2167726397446135e-19,2.0498591448746537e-21
3.856379047769892,5.839450540349547e-12,1.0136635652812548e-13,5.267407e-12,9.458122e-14,1.1832863529896576,1.1756176246396705e-19,2.040741238521381e-21
