#id,gabe_ra,gabe_dec,m_F140W,m_F160W,z_p,z_spec,STELLARITY,in_obs_region_1,in_obs_region_2,in_obs_region_3,NRS_F110W,NRS_F140X,NRS_CLEAR,REFERENCE,WEIGHT,comment
16202,150.09885377131778,2.350750609220686,24.217310211764875,24.64872203616521,0.932,-99.0,0.78,False,True,True,24.51719856262207,24.38333511352539,23.9581298828125,0,1,
16500,150.06347539752727,2.354425805888472,25.084557639055866,24.83801297201154,0.296,-99.0,0.13,False,True,True,25.088499069213867,25.042903900146484,25.222551345825195,0,1,
16206,150.0580839355584,2.350598760135525,,22.45174183261399,1.504,-99.0,0.03,False,False,True,23.15410614013672,22.82936668395996,21.99473190307617,0,1,
16220,150.0530551956785,2.3516600717203393,,,1.177,-99.0,,False,False,True,24.653940200805664,24.60005569458008,24.41102600097656,0,1,
16221,150.06129708031114,2.351682631598311,24.952572978498132,25.22625568205735,1.103,-99.0,0.03,False,True,True,25.231550216674805,25.17363929748535,25.051433563232425,0,1,
16231,150.07459546671208,2.3508308401545404,23.09533256795451,23.054252786472606,0.383,-99.0,0.03,False,True,True,23.30311584472656,23.1876277923584,23.22423553466797,0,1,
16232,150.07501923938975,2.351080516880883,23.631132397578252,23.502763953242336,1.58,-99.0,0.59,False,True,True,24.00198173522949,23.813356399536133,23.11467933654785,0,1,
16234,150.11848135126374,2.3519711198354334,24.881121685912007,24.851962665463635,0.951,-99.0,0.83,False,True,True,25.04494857788086,24.96796989440918,24.776147842407227,0,1,
16246,150.06577503669152,2.3512911288506557,22.78152085969442,22.66380058480244,0.335,-99.0,0.73,False,True,True,22.85741424560547,22.793981552124023,22.93101501464844,0,1,
16252,150.12248049387645,2.3522783655397923,24.801486066040873,24.80604431521894,0.856,-99.0,,False,True,True,24.910280227661133,24.85664367675781,24.70020866394043,0,1,
16133,150.07375155713217,2.3512172941390888,25.526580642862186,25.77212380391257,1.567,-99.0,0.02,False,True,True,25.80718040466309,25.888917922973636,25.78592109680176,0,1,
16001,150.0718967018377,2.349692393471183,24.89770337312869,24.883050204509168,1.466,-99.0,0.23,False,True,True,25.135011672973636,25.227636337280277,25.198923110961918,0,1,
16005,150.0582608411055,2.34985092379462,,25.60114765842269,0.277,-99.0,0.0,False,False,True,25.670848846435547,25.62993049621582,25.81951332092285,0,1,
16017,150.11672622406803,2.349536151893921,24.312038452928046,24.49312551035259,0.383,-99.0,0.92,False,True,True,24.551118850708008,24.443294525146484,24.47907447814941,0,1,
16025,150.10960287285778,2.3497960800504645,25.04570598189449,24.92080235875725,1.808,-99.0,0.03,False,True,True,25.271547317504883,25.094806671142575,24.799894332885746,0,1,
16031,150.10155082843477,2.3497238883154083,24.327157850352343,24.16676982594896,1.685,-99.0,0.62,False,True,True,24.51641273498535,24.39553451538086,24.11347198486328,0,1,
16036,150.12900953191485,2.350095456161061,25.237990766888185,25.20237148502092,0.828,-99.0,0.03,False,True,True,25.228660583496094,25.14411163330078,24.90615463256836,0,1,
16044,150.0989586682517,2.3488256733630646,22.802273209683015,22.7145759593715,0.536,-99.0,0.28,False,True,True,22.879653930664062,22.815593719482425,22.803485870361328,0,1,
16047,150.08214497004803,2.349680462931334,23.890384125326083,23.706300963199705,1.541,-99.0,0.75,False,True,True,23.99078941345215,23.962202072143555,23.74261474609375,1,1,
16066,150.06581527133102,2.3504941064446676,24.74662917610351,24.56991644487942,0.748,-99.0,0.02,False,True,True,24.639123916625977,24.613370895385746,24.6181583404541,0,1,
16078,150.09433192201402,2.350377327163931,25.060668192093303,24.833691358840323,1.113,-99.0,0.01,False,True,True,24.942989349365234,24.82773208618164,24.421506881713867,0,1,
16083,150.12713718949794,2.3506270325782705,25.11142528356458,25.210405992841363,0.376,-99.0,0.02,False,True,True,25.19598960876465,25.14481735229492,25.29778480529785,0,1,
16094,150.0933097545021,2.350109438456118,24.47850699626877,24.19856466029675,0.461,-99.0,0.01,False,True,True,24.46329689025879,24.34789276123047,24.37237548828125,0,1,
16095,150.07292890329597,2.350511401601685,25.010658704609902,24.794257592131423,0.766,-99.0,0.02,False,True,True,24.93302154541016,24.907865524291992,25.00468063354492,0,1,
16107,150.12895436473997,2.3490184246570376,22.78264150929902,22.554516741130488,0.156,-99.0,0.0,False,True,True,22.710554122924805,22.648386001586918,22.813507080078125,0,1,
16114,150.11255095530447,2.3511324855570646,25.44107317916641,25.370883516418235,1.01,-99.0,0.04,False,True,True,25.36372184753418,25.288738250732425,24.793441772460938,0,1,
16266,150.0600250710318,2.3512585691831345,23.909617244994507,23.53556729106229,1.966,-99.0,0.02,False,True,True,23.982568740844727,23.79424476623535,23.47222137451172,0,1,
16267,150.0681039918053,2.3523886315431493,25.818984063454483,25.32984879718035,0.203,-99.0,0.02,False,True,True,25.784547805786133,25.64201164245605,25.66029167175293,0,1,
16390,150.11310788672031,2.3526981488525824,25.213734867201367,25.673046328932937,1.908,-99.0,0.01,False,True,True,25.16659164428711,24.963010787963867,24.26283836364746,0,1,
16399,150.093973477962,2.353600641857847,24.662263825090566,24.507522670204455,1.277,-99.0,0.02,False,True,True,24.67922019958496,24.68109703063965,24.444904327392575,0,1,
16401,150.0860086943325,2.352804529069655,22.56954383530341,22.63484743176479,0.893,-99.0,0.29,False,True,True,22.716629028320312,22.672487258911133,22.57474899291992,0,1,
16404,150.07518047547632,2.3531824784052517,23.54621526392085,23.511248422789432,0.245,-99.0,0.03,False,True,True,23.66909408569336,23.639223098754883,23.841533660888672,0,1,
16406,150.06447188583965,2.353217881797709,23.651497323883433,23.459165745677005,1.232,-99.0,0.11,False,True,True,23.67115020751953,23.646987915039062,23.545896530151367,0,1,
16425,150.1225808200551,2.350094779012371,20.790255814718467,20.76739610153119,0.221,-99.0,0.26,False,True,True,20.871919631958008,20.832260131835938,21.020065307617188,0,1,
16432,150.06273858419567,2.3541169331452005,24.832434509452693,24.51941794268931,1.145,-99.0,0.12,False,True,True,25.16810417175293,25.044883728027344,24.713943481445312,0,1,
16454,150.1229710920285,2.3537541257805468,23.57948395220726,23.479913080675004,0.856,-99.0,0.0,False,True,True,23.89612197875977,23.785289764404297,23.606115341186523,0,1,
16458,150.0636232543018,2.3539411635588037,24.126947068993886,24.010142798334734,1.266,-99.0,0.07,False,True,True,24.17698097229004,24.16457176208496,24.048460006713867,0,1,
16464,150.09616168167267,2.3524427692968346,22.785658646056707,22.63346164883847,1.879,-99.0,0.88,False,True,True,23.15730094909668,22.90596389770508,22.47232818603516,0,1,
16480,150.12770564167622,2.3525126529816287,21.91123569599569,21.716207215421083,0.68,-99.0,0.03,False,True,True,22.273637771606445,21.947898864746094,21.4659366607666,0,1,
16496,150.12034851849955,2.3538806969669768,23.162520648642808,23.117303074602805,0.865,-99.0,0.03,False,True,True,23.23624420166016,23.201602935791016,23.121238708496094,0,1,
16395,150.1098107883806,2.3531698474561544,24.056656952625556,24.02731082300911,1.02,-99.0,0.03,False,True,True,24.26919937133789,24.14498710632324,23.77577781677246,0,1,
16389,150.11725628620815,2.353613887210317,25.705370407087226,25.71862827208842,1.21,-99.0,0.0,False,True,True,26.024263381958008,25.851293563842773,25.103046417236328,0,1,
16271,150.09230042879818,2.3506315027218037,21.148047359048636,21.106490677887948,0.203,-99.0,0.37,False,True,True,21.2314510345459,21.16705894470215,21.303680419921875,0,1,
16385,150.07421683072192,2.3535422836658983,25.07801654629308,25.11903368860542,1.996,-99.0,0.22,False,True,True,25.601842880249023,25.466901779174805,25.24624252319336,0,1,
16294,150.06488768387385,2.3521297185339773,24.47005066808871,23.998124160088484,1.822,-99.0,0.03,False,True,True,24.63553237915039,24.4506778717041,23.756511688232425,0,1,
16298,150.11282923928377,2.3520339496598663,24.154506416484296,23.857836658743132,0.439,-99.0,0.03,False,True,True,23.98542594909668,23.872604370117188,23.90660095214844,0,1,
16299,150.078382431361,2.3507823067592546,21.058927771341164,20.951259702616532,0.329,-99.0,0.6,False,True,True,21.382986068725582,21.20192146301269,21.118671417236328,0,1,
16301,150.06337444736795,2.352552517147074,24.32908168644629,24.16193713812586,1.358,-99.0,0.03,False,True,True,24.288959503173828,24.321962356567383,24.241539001464844,0,1,
16313,150.0620849242304,2.3521449405006005,22.512730773258077,22.457145251625462,1.145,-99.0,0.03,False,True,True,22.68929672241211,22.617023468017575,22.41871452331543,0,1,
16320,150.08886862894798,2.351396466927994,22.259428737954323,22.19322367926548,0.663,0.668,0.04,False,True,True,22.26732444763184,22.227752685546875,22.25985145568848,0,1,
16329,150.0924909044425,2.3530551749321904,27.044969674829495,25.416996710939944,0.498,-99.0,0.0,False,True,True,25.41657447814941,25.393457412719727,25.518293380737305,0,1,
16330,150.0954718626706,2.3512810066716083,22.3002478636179,22.23630969719545,0.418,-99.0,,False,True,True,22.530731201171875,22.41744613647461,22.466938018798828,0,1,
16332,150.0716960615657,2.3526857510071415,24.81008386230827,24.694075243538837,1.266,-99.0,0.07,False,True,True,24.92228889465332,25.018749237060547,25.048059463500977,0,1,
16333,150.0715163305603,2.3530523799415017,24.520324961388194,24.591053087028065,1.739,-99.0,,False,True,True,24.811372756958008,24.685747146606445,24.217435836791992,0,1,
16340,150.0776228011269,2.3530030624121983,26.7230968372809,25.19041005973108,1.21,-99.0,0.03,False,True,True,25.74569129943848,25.5787410736084,24.996356964111328,0,1,
16346,150.06700430939645,2.3528743279932693,25.019358691923728,24.91544580897636,0.468,-99.0,0.02,False,True,True,25.06917381286621,24.85443115234375,24.67085838317871,0,1,
16349,150.07699442097356,2.349153256672555,19.602775099792662,19.510403021016508,0.27,-99.0,0.03,False,True,True,19.83736991882324,19.719457626342773,19.754135131835938,0,1,
16366,150.0567654663361,2.3528093905230403,,23.435155714949857,0.951,-99.0,0.03,False,False,True,23.600608825683597,23.53311538696289,23.27339553833008,0,1,
17061,150.06193681167605,2.359870341219894,24.589340979943348,25.157512450445143,0.258,-99.0,0.0,False,True,True,25.139989852905277,25.0855770111084,25.251100540161133,0,1,
17063,150.06722918050804,2.3586485962143104,21.644441864018095,21.58068329060817,0.663,0.668,0.38,False,True,True,21.69056701660156,21.647735595703125,21.6774959564209,0,1,
17715,150.06372850892612,2.366294070783697,23.94092701264095,23.719520163788964,1.529,-99.0,-99.0,False,True,True,24.044740676879883,24.019014358520508,23.81583023071289,0,1,
17688,150.0737511805496,2.364899031130697,22.672992789870154,22.57184865799061,1.221,-99.0,,False,True,True,22.73174095153809,22.69857215881348,22.602863311767575,0,1,
17694,150.06897520788652,2.3662693810169952,23.426432675606566,23.38950195402519,1.504,-99.0,0.0,False,True,True,23.48418426513672,23.519458770751957,23.390771865844727,0,1,
17695,150.0823692481148,2.3654871062817326,22.656398362617267,22.607830423579507,1.188,-99.0,0.03,False,True,True,22.851354598999023,22.79428100585937,22.667144775390625,0,1,
17699,150.06136225966466,2.3664212875752177,24.184867330618562,24.064467660023688,0.775,-99.0,0.0,False,True,True,24.16090965270996,24.12492561340332,24.152681350708008,0,1,
17704,150.05457696848782,2.365563009606765,22.098011113840418,22.060336582029713,0.847,-99.0,0.0,False,True,True,22.23356056213379,22.17840003967285,22.107711791992188,0,1,
17705,150.09382164799746,2.3664470814647047,24.686012223114336,24.946396174442047,0.29,-99.0,0.0,False,True,True,25.09088897705078,24.911752700805664,24.86199188232422,0,1,
17708,150.06234746810753,2.3671146903304536,25.57573899766044,25.474770029442904,0.838,-99.0,0.09,False,True,True,25.75834846496582,25.6825008392334,25.601375579833984,0,1,
17712,150.08673301206713,2.3656905552954535,23.79288032989355,23.555785187145855,1.908,-99.0,0.0,False,True,True,23.977882385253903,23.826515197753903,23.5200138092041,0,1,
17066,150.07218512243836,2.359836661864553,24.623584733540756,24.458556097858253,0.697,-99.0,0.02,False,True,True,24.72981071472168,24.631431579589844,24.63115501403809,0,1,
17730,150.10272655561684,2.3667895552295195,23.72609320917359,23.87761230176428,1.061,-99.0,0.03,False,True,True,23.943422317504883,23.90460968017578,23.840824127197266,0,1,
17738,150.08515722519672,2.36500381673882,20.883537367807993,20.75455282943371,0.342,-99.0,0.03,False,True,True,21.13646697998047,20.971481323242188,20.91445541381836,0,1,
17743,150.08265174101555,2.3665400815091933,22.752877271557296,22.681028794505373,1.232,-99.0,0.0,False,True,True,23.100557327270508,22.962371826171875,22.584529876708984,0,1,
17747,150.06781031844315,2.367276393784733,23.77386066026482,23.695991191326673,1.554,-99.0,0.09,False,True,True,23.86139678955078,23.912338256835938,23.83527946472168,0,1,
17750,150.08450176856906,2.365849970364883,23.10931520393242,23.15249002923163,0.932,-99.0,0.02,False,True,True,23.112728118896484,23.125112533569336,23.11291885375977,0,1,
17753,150.06318606097312,2.367518767399963,24.804510680302602,24.82346480146962,0.209,-99.0,0.26,False,True,True,24.95563507080078,24.930164337158203,25.15559196472168,0,1,
17754,150.0794946229333,2.3669110182603035,23.342437662387766,23.28228619332243,1.922,-99.0,0.03,False,True,True,23.688770294189453,23.54844284057617,23.406265258789062,0,1,
17687,150.0837532959925,2.3666893554299313,25.81111090013797,24.98468027917701,1.289,-99.0,0.57,False,True,True,25.267343521118164,25.32183265686035,25.188987731933597,0,1,
17684,150.08254834909127,2.366093724296057,23.413741329726015,23.35581417567656,1.822,-99.0,0.03,False,True,True,23.928611755371094,23.66613006591797,23.195789337158203,0,1,
17682,150.10819396527046,2.366476044840217,25.05854278627258,24.688869864511215,0.376,-99.0,0.92,False,True,True,24.92643165588379,24.8725643157959,25.038278579711918,0,1,
17568,150.09353413057664,2.364699214430482,23.445022205579296,23.283125642719067,1.243,-99.0,0.03,False,True,True,23.50936317443848,23.509885787963867,23.47426986694336,0,1,
17574,150.05237676899137,2.3653790299710544,24.89369903641185,,1.966,-99.0,,False,False,True,25.197528839111328,25.01278114318848,24.54631996154785,0,1,
17580,150.05279796231184,2.364208808142411,22.492706688921114,22.42157984278557,1.3,-99.0,0.03,False,False,True,22.68959617614746,22.5888729095459,22.2185001373291,0,1,
17590,150.0747805137189,2.3652471618312427,25.451263547270212,24.444946088919284,1.981,-99.0,0.15,False,True,True,24.730863571166992,24.63370513916016,24.561298370361328,0,1,
17592,150.0799938449528,2.365363236504351,24.443403882083913,24.52710269512237,0.418,-99.0,0.02,False,True,True,24.838382720947266,24.766258239746094,24.89373207092285,0,1,
18233,150.06335560372736,2.368677720491448,24.522141275112755,24.444724709422495,1.504,-99.0,0.0,False,True,True,24.60728073120117,24.645170211791992,24.558225631713867,0,1,
17598,150.1105983060417,2.365701523014802,24.597943636527557,24.614739256169706,1.996,-99.0,0.03,False,True,True,25.10112571716309,24.951133728027344,24.78187370300293,0,1,
17602,150.07248696212164,2.363666118462701,25.733790164630197,23.636979698283685,1.03,-99.0,0.02,False,True,True,24.097265243530277,23.850555419921875,23.27965545654297,0,1,
17611,150.0731271701268,2.3643009511212223,23.642012860906174,23.390334883780895,1.02,-99.0,0.02,False,True,True,23.453428268432617,23.39068603515625,23.184799194335938,0,1,
17619,150.11345957410245,2.364971884299908,22.830113640676064,22.603983330306,1.358,-99.0,0.0,False,True,True,23.238615036010746,22.975980758666992,22.244333267211918,0,1,
17621,150.10090205481683,2.3653094281583047,24.827347519416374,24.536945222330022,0.329,-99.0,0.06,False,True,True,24.88190650939941,24.75487327575684,24.75707626342773,0,1,
17626,150.11294552500524,2.3657435429190916,24.659411797200715,24.67335359093725,1.836,-99.0,0.16,False,True,True,25.13589859008789,24.97378158569336,24.71718406677246,0,1,
17627,150.06384119803386,2.365285020843677,23.911041996628693,23.938277657660937,1.893,-99.0,0.14,False,True,True,24.296777725219727,24.19710922241211,24.034536361694336,0,1,
17635,150.0855400933619,2.3656041114106605,24.095227327655067,24.0946706729008,0.59,-99.0,,False,True,True,24.263532638549805,24.162729263305664,24.287080764770508,0,1,
17636,150.06059188768035,2.3652664297015584,23.019677670216982,23.09787177935298,0.144,-99.0,0.03,False,True,True,23.18169212341309,23.16533660888672,23.42098426818848,0,1,
